"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Euro area","EMU","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","95.7345581054688","95.7946472167969","96.6734237670898","96.9863510131836","97.0847015380859","98.2078704833984","97.6518630981445","98.044189453125","98.4803771972656","98.1791000366211","98.3442230224609","98.14453125","98.0462036132812","97.9660720825195","98.8606567382812","99.0334014892578","99.2252731323242","98.5893707275391","99.2027969360352","98.7842178344727","99.5020294189453","98.9947204589844","99.5991668701172","99.846076965332","99.914176940918","99.3052825927734","99.2792129516602","99.3013305664062","99.3232116699219","99.383056640625","98.0214996337891","99.9764099121094","98.7514877319336","98.5409393310547","99.1921920776367","98.5860366821289","98.2212371826172","98.8401794433594","99.2934036254883","98.7677917480469","98.2352294921875","98.1833724975586","97.461799621582","97.539421081543","97.0226821899414","97.4987335205078","96.8766708374023","96.9137725830078","96.8094100952148","97.1427764892578","96.9335632324219","97.7147216796875","97.737419128418","",
"Eritrea","ERI","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7527809143066","33.0771217346191","42.0226097106934","46.1769714355469","","48.1207008361816","52.2082481384277","53.8155899047852","48.3932609558105","51.8484802246094","55.0377197265625","69.9257202148438","62.9352607727051","62.289981842041","56.5312805175781","60.9336891174316","52.9957008361816","52.2414283752441","49.1118087768555","48.5601196289062","52.060001373291","52.7762718200684","","59.2061996459961","57.8843612670898","54.3553848266602","","","","",
"Spain","ESP","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","101.213668823242","100.491569519043","100.093688964844","103.772796630859","103.489929199219","102.701637268066","101.952239990234","106.884117126465","103.369491577148","103.404579162598","","","103.784156799316","104.693870544434","","","","","","","","","","100.534408569336","","99.8931503295898","99.8384170532227","99.156379699707","98.5727233886719","99.0792388916016","96.6780014038086","97.0631637573242","96.7015075683594","96.6954879760742","96.2493133544922","95.2841033935547","97.1837463378906","96.2591018676758","97.2381820678711","96.5362014770508","99.1389312744141","","",
"Estonia","EST","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1100311279297","87.6418991088867","","89.6949462890625","95.3874435424805","99.0695419311523","102.189010620117","102.252960205078","104.106376647949","106.019073486328","102.509269714355","102.478256225586","101.337387084961","101.948883056641","100.129867553711","100.504348754883","100.178886413574","98.0341033935547","97.9731979370117","99.0068511962891","96.2239608764648","98.1747665405273","95.995719909668","96.8126907348633","97.1564712524414","95.94140625","98.197021484375","","",
"Ethiopia","ETH","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","11.0148801803589","","","","","19.3123302459717","18.3153190612793","17.5486297607422","","","","","12.3474702835083","12.0096998214722","12.8403997421265","","","13.9905796051025","15.2805004119873","18.928129196167","21.553840637207","24.2598495483398","27.4896106719971","34.7656517028809","40.6859588623047","41.5843315124512","45.5407409667969","49.7425193786621","55.8174285888672","50.9856185913086","50.8387489318848","52.934741973877","52.4973182678223","52.0423698425293","58.9014129638672","59.9980735778809","","62.0506553649902","61.9385299682617","63.3023452758789","60.8891143798828","",
"European Union","EUU","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","95.9330368041992","95.9690628051758","96.5702362060547","96.777946472168","","","97.4020309448242","97.7408065795898","","","97.8362884521484","97.2224273681641","97.2795715332031","97.1891784667969","98.0920486450195","98.1679306030273","98.1148071289062","97.8034820556641","98.2255096435547","98.0085983276367","98.4689865112305","97.5427627563477","97.9340362548828","98.4786529541016","98.6057662963867","97.7507019042969","98.1912689208984","98.4963912963867","98.5408401489258","98.8710021972656","97.9009704589844","99.9954833984375","99.0718612670898","98.6196823120117","98.9512786865234","98.5589294433594","98.4225234985352","98.6223678588867","98.7601470947266","98.4956207275391","98.200927734375","98.1299896240234","97.3881530761719","97.2920608520508","96.8095932006836","97.3049926757812","97.0061264038086","97.4694137573242","96.2230987548828","96.371337890625","95.8897705078125","96.8628997802734","96.8944931030273","",
"Fragile and conflict affected situations","FCS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","45.6652793884277","45.5488891601562","45.9798393249512","46.4401512145996","47.1719093322754","48.0285987854004","48.2573318481445","48.9598197937012","49.9228782653809","50.6131591796875","51.0844612121582","52.1622200012207","52.4869689941406","53.1259384155273","52.684928894043","52.5749015808105","52.9055099487305","53.4980392456055","54.0450210571289","53.4819602966309","53.8193511962891","52.9339294433594","52.5756492614746","52.7620811462402","52.2481002807617","51.8629493713379","51.4247207641602","51.8404502868652","52.6681594848633","53.3672103881836","54.5198516845703","55.4869613647461","57.8841781616211","59.7657318115234","58.6079597473145","58.7475090026855","60.8859710693359","62.711009979248","62.5314788818359","63.4242782592773","63.1291313171387","63.9203491210938","64.3613204956055","65.0770034790039","65.4129104614258","65.828742980957","66.2129211425781","66.7321701049805","67.4801025390625","","",
"Finland","FIN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4093933105469","99.5324020385742","99.5533905029297","99.7884826660156","99.208869934082","99.8640518188477","99.5690612792969","99.2932205200195","99.446647644043","100.165573120117","","99.7032470703125","99.2528915405273","99.82568359375","99.2812423706055","98.894416809082","98.8961029052734","99.2472915649414","98.9076309204102","99.4029083251953","98.972770690918","98.8546905517578","99.4403915405273","98.9113235473633","99.2819671630859","98.7614517211914","98.9811782836914","99.0271987915039","99.4965896606445","99.1649627685547","99.2057495117188","99.5932312011719","99.3693237304688","98.9040298461914","99.4299774169922","","",
"Fiji","FJI","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","95.813720703125","94.8623580932617","","93.5282897949219","93.0145568847656","97.2973022460938","97.9206008911133","","","","","","96.9198837280273","","97.3419189453125","98.6218414306641","96.7244110107422","96.6695022583008","101.078903198242","93.6897888183594","89.1119384765625","93.7171096801758","96.9813003540039","","98.3167190551758","","98.4309310913086","","93.0118026733398","93.7375564575195","","93.9361190795898","96.0616607666016","94.3175048828125","94.7387161254883","100.727439880371","96.8133544921875","98.7177963256836","99.5692596435547","98.7973480224609","98.8929061889648","109.823364257812","107.776626586914","",
"France","FRA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","97.2558975219727","96.1842498779297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.7549438476562","92.6829299926758","86.6830062866211","92.5833358764648","82.6953735351562","89.7265930175781","85.9965667724609","80.9483489990234","84.6980972290039","90.1396179199219","",
"Gabon","GAB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","48.067440032959","46.7734489440918","","70.9985504150391","71.6853866577148","67.8129730224609","67.0300827026367","73.4394912719727","71.9512176513672","73.7701034545898","75.8055267333984","76.9324111938477","66.8010177612305","","","62.6075286865234","61.7287406921387","61.7316703796387","","","58.1334609985352","","","61.0048484802246","63.2745208740234","64.366340637207","","","","","70.2960815429688","68.5405883789062","","","","","","","","","","","","","","","","74.649658203125","","","","",
"United Kingdom","GBR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3932113647461","98.1330337524414","97.2104110717773","97.2606964111328","98.8812484741211","97.7457504272461","99.1112518310547","","",
"Georgia","GEO","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4524765014648","104.379898071289","108.459968566895","100.032707214355","106.083381652832","97.9549102783203","","","106.682350158691","107.501037597656","109.363998413086","","104.551300048828","107.335060119629","106.002876281738","105.255760192871","118.226043701172","118.984519958496","101.344528198242","97.8093032836914","92.7592086791992","87.3023223876953","110.695167541504","",
"Ghana","GHA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","52.121509552002","46.5086288452148","","41.8405799865723","42.4233703613281","44.2259407043457","45.8686904907227","47.1722984313965","48.0812187194824","50.4822807312012","52.9673805236816","","","","","","","","","","49.9241905212402","51.4290084838867","","","","","","","56.827449798584","60.3326683044434","58.410041809082","60.1164093017578","65.6334533691406","59.4730796813965","68.0017318725586","67.1086807250977","72.5710220336914","79.4985275268555","79.1809234619141","","84.5180587768555","100.132926940918","89.3176422119141","87.4847564697266","92.3607788085938","","86.6911468505859","87.8575210571289","","","","","",
"Gibraltar","GIB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.405937194824","124.277458190918","","127.807487487793","142.934783935547","123.696678161621","148.502990722656","",
"Guinea","GIN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","10.1908702850342","8.92203998565674","8.52206039428711","7.70975017547607","5.99917984008789","6.09485006332397","8.43239974975586","8.71778964996338","8.67996978759766","9.78754997253418","10.7686004638672","10.1107196807861","","","14.5213603973389","17.0063095092773","20.0210399627686","22.356029510498","26.1888408660889","28.6745891571045","36.9892616271973","42.6485481262207","47.8860282897949","49.2015991210938","43.1642112731934","48.0413093566895","46.9046783447266","53.5494041442871","55.1353416442871","55.9913215637207","57.9841499328613","54.0613861083984","53.941219329834","48.1088943481445","48.9295387268066","49.7742195129395","53.6374397277832","56.3687019348145","","",
"Gambia, The","GMB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","9.88687038421631","10.7894296646118","10.6035099029541","10.7680902481079","12.6905002593994","11.5331697463989","9.2132396697998","13.2513704299927","12.8793897628784","14.1325197219849","14.6404399871826","15.999529838562","17.4195003509521","21.0784797668457","23.4073791503906","26.1126708984375","28.7029895782471","","26.340950012207","","","28.0094394683838","28.0175590515137","26.3782005310059","30.0095195770264","36.975341796875","33.324951171875","","53.092658996582","53.4194297790527","55.0466690063477","53.6780586242676","58.3448104858398","58.4579582214355","57.7175102233887","57.0125999450684","65.0897369384766","72.9102096557617","","64.0572204589844","59.9845504760742","60.5372505187988","62.223331451416","62.3392105102539","63.0467910766602","63.2176704406738","66.1394119262695","69.3567199707031","73.198600769043","77.7411117553711","80.3265609741211","81.8491973876953","",
"Guinea-Bissau","GNB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","6.92898988723755","3.86357998847961","7.12803983688354","7.48356008529663","6.6853199005127","7.56721019744873","","","5.63836002349854","3.87181997299194","","","","","","","","","","","","19.9620094299316","","","","","","","","","","56.2057685852051","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6643409729004","","","","","","32.2876014709473","","","22.6640396118164","","31.9612598419189","","","30.4347801208496","33.5630912780762","37.1072616577148","37.4862518310547","40.1957206726074","","","40.7951393127441","","","","","","","","",
"Greece","GRC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","105.619903564453","106.646598815918","102.882400512695","99.4210433959961","100.195877075195","100.117950439453","102.645942687988","103.868133544922","103.131629943848","101.932510375977","101.604820251465","96.9002532958984","99.0590667724609","100.03247833252","101.228332519531","103.632499694824","96.7316131591797","98.7143707275391","98.5197372436523","","","93.9794769287109","","","","","","","","","","","","105.251808166504","103.879508972168","104.533416748047","101.97428894043","","","100.529876708984","95.7124176025391","94.4871597290039","94.3075866699219","95.6997528076172","97.291862487793","97.9873886108398","98.0434112548828","98.0888214111328","97.0318603515625","99.070426940918","98.2031097412109","","",
"Grenada","GRD","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","85.6264419555664","87.2391662597656","","","","95.8333282470703","87.5210800170898","","","","","","","","","","","","","","","91.470588684082","","","89.0980377197266","102.321716308594","","104.940528869629","","103.747528076172","112.246963500977","119.958419799805","108.553329467773","","","97.3840713500977","","","","98.5227279663086","106.104331970215","","","","","",
"Greenland","GRL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","28.3090305328369","28.5475997924805","29.5716495513916","","","","","","","","","","","","","","","","","","42.2867889404297","","","46.1320991516113","49.9357414245605","52.0127410888672","56.1217498779297","","63.293270111084","67.4253768920898","70.9924392700195","71.8644790649414","74.8583984375","80.1953201293945","81.5471496582031","84.6152191162109","85.3049011230469","85.4220581054688","84.6549606323242","83.7878875732422","80.9499893188477","80.7756423950195","80.6576080322266","80.1565017700195","81.354606628418","87.5968399047852","87.2404479980469","",
"Guam","GUM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","95.161750793457","93.1563186645508","86.0599899291992","82.5940704345703","","77.5926895141602","85.0339508056641","83.8171997070312","83.7468338012695","80.9664306640625","","90.3812789916992","","","","","90.1697387695312","","","","","95.1907501220703","96.8235168457031","","83.0659103393555","90.5088577270508","88.6511535644531","","96.8365325927734","100.399131774902","78.9218597412109","","69.582878112793","","97.6193084716797","99.1057586669922","99.3753509521484","98.9546585083008","103.070838928223","97.7519989013672","103.974739074707","104.591178894043","","","","","","","","","","","",
"High income","HIC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","95.2907485961914","95.4089126586914","95.3378829956055","95.8835067749023","","95.9456405639648","96.0606002807617","95.9538421630859","98.2609481811523","94.2823715209961","96.2719116210938","96.2080307006836","95.8420181274414","95.776481628418","96.5632629394531","96.4195709228516","96.8795776367188","97.108268737793","96.8653335571289","96.2196807861328","96.7401962280273","96.1680908203125","96.7315521240234","96.9161529541016","97.385498046875","97.3930816650391","97.4603729248047","97.4972381591797","97.5436172485352","97.6541137695312","97.4490432739258","98.162712097168","97.6926803588867","97.824836730957","98.0540313720703","97.9186172485352","97.9026794433594","98.1929321289062","98.1915893554688","98.3394165039062","98.1836318969727","98.0137100219727","98.0509414672852","97.9953994750977","97.5762710571289","97.8371810913086","97.7323379516602","97.6264419555664","96.5517120361328","99.2683868408203","98.5755920410156","98.3884735107422","98.3279876708984","",
"Hong Kong SAR, China","HKG","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","102.620063781738","101.374382019043","100.281860351562","99.4557037353516","100.203788757324","100.770446777344","","","","","","","","","","","","","","","","","","99.4538803100586","101.384620666504","101.430381774902","99.0877227783203","101.92707824707","99.2119598388672","111.282051086426","","100.90657043457","122.543571472168","105.650978088379","97","94.7290115356445","107.302627563477","87.9442520141602","90.2210922241211","100.918151855469","122.638656616211","102.636360168457","89.7194671630859","",
"Honduras","HND","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","48.1027412414551","","52.0087089538574","","55.8152389526367","","","","","","","58.043628692627","67.3783569335938","69.6565017700195","71.3639373779297","67.1721496582031","72.1119232177734","72.2345123291016","66.9715194702148","","","","","79.3463516235352","","79.1599426269531","84.5582885742188","","83.7966613769531","85.2139282226562","88.3811874389648","89.1166076660156","88.1482772827148","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","25.1301708221436","25.3401393890381","25.79368019104","26.1540699005127","27.0634803771973","27.8980102539062","29.1715393066406","30.6955108642578","31.5195198059082","32.6698799133301","34.4877586364746","35.5728912353516","36.616340637207","39.6558113098145","37.0150108337402","37.1946411132812","36.7350616455078","35.6394805908203","34.2103881835938","35.0392799377441","35.9018783569336","35.1564483642578","36.3059883117676","35.3576812744141","35.3899993896484","36.3447685241699","36.3282089233398","35.6662101745605","36.676570892334","36.8806495666504","38.8886604309082","40.6116600036621","42.2348594665527","43.5006790161133","46.1114616394043","48.8312606811523","51.1581115722656","55.1741485595703","59.1572914123535","60.0502090454102","59.8578186035156","61.1758003234863","61.3547897338867","61.8401794433594","62.3089599609375","63.4986114501953","64.2584533691406","65.2964630126953","65.5577774047852","66.4361190795898","67.485969543457","66.831916809082","",
"Croatia","HRV","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8711700439453","85.0039825439453","87.478401184082","92.0889587402344","90.9213333129883","","101.785568237305","98.5482864379883","101.870849609375","","100.665733337402","99.4544296264648","100.016311645508","97.3801574707031","97.0023574829102","97.269889831543","97.6550369262695","97.6864318847656","97.1002731323242","96.6297302246094","100.968421936035","96.7243576049805","96.9269409179688","99.9284133911133","98.3201217651367","97.8650283813477","93.7565689086914","","",
"Haiti","HTI","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","25.4165000915527","25.8858108520508","","26.6207294464111","28.391149520874","","31.1934604644775","32.674388885498","34.7667503356934","","","","","","","","","","49.1967010498047","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","97.5684127807617","101.163261413574","101.602470397949","95.4688491821289","97.463508605957","94.4272232055664","96.3166275024414","97.1761322021484","105.020172119141","100.774742126465","92.2196807861328","94.4627838134766","93.0855102539062","92.5464706420898","92.2012786865234","","","","","","","94.9004135131836","99.33984375","97.6618194580078","97.9914627075195","96.7484436035156","97.8937683105469","97.9745864868164","99.2388229370117","96.6850967407227","99.1672668457031","97.140998840332","99.9226913452148","98.499870300293","98.9558868408203","97.110221862793","97.7053909301758","97.8230285644531","98.3581924438477","98.5268630981445","97.1056213378906","99.6616287231445","98.8451995849609","93.1743316650391","92.8971405029297","93.4110565185547","","",
"IBRD only","IBD","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","72.0696334838867","69.8040466308594","68.4315032958984","68.1026077270508","73.6985473632812","76.6561431884766","75.5979614257812","76.2957992553711","76.3566207885742","76.314567565918","79.061393737793","79.7447128295898","80.7343063354492","81.0045928955078","81.7635726928711","82.606559753418","82.8025512695312","82.2917404174805","82.9407119750977","82.6155090332031","82.0327301025391","80.9521865844727","80.0138473510742","80.317512512207","79.6934661865234","82.3472137451172","81.2991714477539","81.6938018798828","82.0747528076172","82.1626892089844","83.1463775634766","84.3867034912109","85.3224029541016","87.2650680541992","88.877082824707","90.3078536987305","90.8975219726562","93.3253173828125","96.645393371582","97.2479782104492","96.4991683959961","95.3737182617188","95.6892318725586","96.7500076293945","96.001838684082","95.3146591186523","96.3797607421875","95.7796783447266","95.6541290283203","95.0037307739258","95.0790023803711","96.2140274047852","101.146087646484","",
"IDA & IBRD total","IBT","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","65.4090881347656","63.218448638916","62.0822105407715","61.8088684082031","67.0105514526367","69.8861618041992","68.6840667724609","69.1893920898438","69.3522415161133","69.3454132080078","71.8849182128906","72.5216369628906","73.5064010620117","73.6685104370117","74.5006637573242","74.9052963256836","74.9743270874023","74.3540725708008","74.6508102416992","74.1452407836914","73.7699508666992","73.0980606079102","72.3551406860352","72.7359390258789","72.2966613769531","74.1255187988281","73.4866104125977","73.7870788574219","74.1166000366211","74.3624572753906","74.9981689453125","76.1376037597656","77.0664825439453","78.229377746582","79.3267135620117","80.7563400268555","81.5420227050781","83.0571975708008","85.3324203491211","86.5374298095703","86.2799911499023","85.2910079956055","85.7987899780273","86.1636581420898","85.6922225952148","85.2789535522461","86.1134796142578","85.8145599365234","85.9339294433594","85.6205520629883","85.7727508544922","86.5912399291992","89.5082092285156","",
"IDA total","IDA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","39.4694213867188","39.3194694519043","39.4343681335449","40.579158782959","41.5825805664062","42.2597007751465","43.3120498657227","44.1837310791016","45.0031509399414","46.774341583252","46.1871910095215","46.8764190673828","47.1966400146484","47.2036018371582","47.2152709960938","47.8990592956543","48.5470199584961","48.5572204589844","49.2372283935547","49.226001739502","49.5957298278809","50.1417388916016","50.229850769043","50.3779907226562","51.2038192749023","51.7484703063965","52.9182395935059","53.9601211547852","54.951301574707","55.7042808532715","57.890209197998","59.7828903198242","59.8425788879395","60.5494003295898","63.6438293457031","65.0301513671875","64.81494140625","66.0355911254883","65.6092681884766","66.0853271484375","66.5348815917969","67.2216415405273","67.8536529541016","68.5822296142578","69.046142578125","69.4308166503906","69.8724899291992","","",
"IDA blend","IDB","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0658111572266","63.3169898986816","63.4783210754395","63.1451988220215","62.7838592529297","62.6092796325684","63.4729194641113","65.2379608154297","63.2410888671875","61.3196411132812","62.8136787414551","64.461540222168","63.6885681152344","65.28173828125","65.6958923339844","66.225830078125","66.88818359375","67.1356887817383","67.6817321777344","68.4488830566406","69.636833190918","69.7572937011719","","","",
"Indonesia","IDN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9420700073242","96.3574905395508","94.7054061889648","","","","96.9952163696289","98.8515014648438","100.714912414551","100.510559082031","100.761337280273","98.7523880004883","100.195686340332","99.4838409423828","101.538642883301","98.2856140136719","104.583457946777","110.772529602051","108.720542907715","106.442291259766","106.067832946777","107.52417755127","105.219261169434","103.938758850098","104.211196899414","102.370307922363","102.089614868164","101.527946472168","",
"IDA only","IDX","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","28.7070598602295","29.3428192138672","29.5021705627441","30.0435295104981","29.7221794128418","29.7321891784668","31.1318492889404","31.8808097839356","32.8388900756836","34.2481002807617","35.3642387390137","36.4647789001465","38.935920715332","37.9361686706543","38.7719306945801","39.064640045166","39.0003814697266","38.8877105712891","39.8373413085938","40.9162292480469","40.9163284301758","41.8692588806152","41.7811088562012","42.2730293273926","43.1606712341309","43.3425903320312","43.6546211242676","45.0250816345215","45.7678413391113","47.4352111816406","49.1806983947754","50.9279518127441","52.1735305786133","55.050048828125","57.0063018798828","58.1156997680664","60.1601104736328","64.0626983642578","65.3158874511719","65.3841171264648","66.4175796508789","65.5653686523438","66.0141906738281","66.3564224243164","67.265251159668","67.9415817260742","68.6506576538086","68.7416305541992","69.2613525390625","69.9701995849609","","",
"Isle of Man","IMN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6202621459961","102.861747741699","103.648513793945","105.186576843262","","","98.5563125610352","97.6988983154297","96.4550399780273","94.9760665893555","95.0243911743164","95.333740234375","96.7871170043945","95.5477676391602","","","","","","","","","","","","","","","99.8786697387695","99.205192565918","","",
"Iran, Islamic Rep.","IRN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","35.3620414733887","","","","","","","","","","","","","","","","74.140022277832","76.8656387329102","78.0823974609375","80.8608474731445","84.286376953125","88.1600875854492","90.9516525268555","90.6412200927734","94.7074432373047","","93.9185028076172","","","92.3347702026367","94.624382019043","91.6623306274414","86.8864822387695","103.806282043457","115.477478027344","103.437278747559","102.265403747559","105.562309265137","107.22908782959","106.146430969238","104.619087219238","101.875770568848","","","98.8369903564453","98.0736770629883","95.7746734619141","","92.4114074707031","97.4245681762695","","","",
"Iraq","IRQ","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","23.0323390960693","23.7931804656982","24.0796794891357","20.9387493133545","24.8629093170166","26.5720996856689","35.6234703063965","40.8043899536133","","53.6676483154297","","","47.4669189453125","","56.4412307739258","55.5643882751465","52.1316719055176","57.3110504150391","53.4711494445801","","","","55.3473014831543","","","","","","50.0989608764648","48.7077407836914","","","","60.9578018188477","","","53.2722396850586","","","","","","","","","","","","","","","","",
"Iceland","ISL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.97802734375","98.5714263916016","99.5386962890625","98.5513763427734","98.6824188232422","98.6475067138672","98.5341262817383","98.7432708740234","98.633056640625","98.8753890991211","99.1635665893555","98.2782135009766","99.2388229370117","99.0023803710938","99.2070922851562","99.0295715332031","98.244758605957","99.2618103027344","99.8094329833984","98.8909378051758","98.4112091064453","99.6398010253906","98.147331237793","98.491828918457","","",
"Israel","ISR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6890106201172","96.9427490234375","98.179069519043","94.7952880859375","94.8661422729492","96.6086120605469","93.7795028686523","99.745719909668","96.2973937988281","96.057746887207","99.3790130615234","95.9060897827148","95.2189483642578","99.5506134033203","94.9467163085938","99.7233581542969","95.2465209960938","94.4649810791016","99.2558517456055","95.2168426513672","","",
